rater,dyad,trialNum,turnNum,repNum,refType,refExp
Julia,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,11,12,3,tower,0
Julia,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,11,14,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,0,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,2,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,4,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,6,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,8,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,10,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,0,12,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,0,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,2,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,4,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,6,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,8,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,10,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,1,12,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,0,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,2,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,4,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,6,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,8,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,10,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2,12,0,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,0,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,2,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,4,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,6,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,8,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,10,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,3,12,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,0,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,2,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,4,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,6,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,8,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,10,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,12,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,4,14,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,0,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,2,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,4,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,6,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,8,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,10,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,5,12,1,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,0,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,2,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,4,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,6,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,8,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,10,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,6,12,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,0,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,2,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,4,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,6,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,8,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,10,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,7,12,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,0,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,2,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,4,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,6,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,8,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,10,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,12,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,8,14,2,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,0,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,2,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,4,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,6,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,8,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,10,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,9,12,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,0,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,2,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,4,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,6,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,8,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,10,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,10,12,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,0,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,2,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,4,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,6,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,8,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,10,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,12,3,tower,0
Julia,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,11,14,3,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,0,0,0,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,0,2,0,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1,0,0,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1,2,0,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,2,0,0,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,2,2,0,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,3,0,1,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,3,2,1,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,4,0,1,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,4,2,1,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,5,0,1,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,5,2,1,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,6,0,2,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,6,2,2,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,7,0,2,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,7,2,2,tower,0
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,8,0,2,tower,2
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,8,2,2,tower,1
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,9,0,3,tower,2
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,10,0,3,tower,2
Julia,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,11,0,3,tower,2
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,0,0,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,0,2,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,0,4,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,0,6,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,0,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,2,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,4,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,6,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,8,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1,10,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,2,0,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,2,2,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,2,4,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,2,6,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,2,8,0,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,3,0,1,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,3,2,1,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,4,0,1,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,4,2,1,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,5,0,1,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,5,2,1,tower,0
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,6,0,2,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,7,0,2,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,7,2,2,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,8,0,2,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,9,0,3,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,10,0,3,tower,1
Julia,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,11,0,3,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,0,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,2,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,4,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,6,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,8,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0,10,0,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1,0,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1,2,0,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1,4,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1,6,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1,8,0,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2,0,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2,2,0,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2,4,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2,6,0,tower,0
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2,8,0,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,3,0,1,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,3,2,1,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,4,0,1,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,4,2,1,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,5,0,1,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,6,0,2,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,7,0,2,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,8,0,2,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,9,0,3,tower,2
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,10,0,3,tower,1
Julia,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,11,0,3,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,0,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,2,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,4,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,6,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,8,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,10,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,0,12,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1,0,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1,2,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1,4,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1,6,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,1,8,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2,0,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2,2,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2,4,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2,6,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,2,8,0,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,3,0,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,3,2,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,3,4,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,3,6,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,3,8,1,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4,0,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4,2,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4,4,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4,6,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,4,8,1,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5,0,1,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5,2,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5,4,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,5,6,1,tower,0
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6,0,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,6,2,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,7,0,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,7,2,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,8,0,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,8,2,2,tower,1
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,9,0,3,tower,2
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,10,0,3,tower,2
Julia,0738-513adaa7-2548-44a4-8d01-7e2fb3ecbfd4,11,0,3,tower,2
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0,0,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0,2,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0,4,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,1,0,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,1,2,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,2,0,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,2,2,0,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,3,0,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,3,2,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,4,0,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,4,2,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,5,0,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,5,2,1,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,6,0,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,6,2,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,7,0,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,7,2,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,8,0,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,8,2,2,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,9,0,3,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,9,2,3,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,10,0,3,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,11,0,3,tower,0
Julia,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,11,2,3,tower,0
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0,0,0,tower,0
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0,2,0,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0,4,0,tower,0
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,1,0,0,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,1,2,0,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,2,0,0,tower,0
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,2,2,0,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,3,0,1,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,3,2,1,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,4,0,1,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5,0,1,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5,2,1,tower,1
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,6,0,2,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,7,0,2,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,8,0,2,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,9,0,3,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,10,0,3,tower,2
Julia,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,11,0,3,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,0,0,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,0,2,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,0,4,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1,0,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1,2,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,2,0,0,tower,1
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,2,2,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,2,4,0,tower,0
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,3,0,1,tower,1
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,4,0,1,tower,1
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,4,2,1,tower,1
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,5,0,1,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,6,0,2,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,7,0,2,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,8,0,2,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,9,0,3,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,10,0,3,tower,2
Julia,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,11,0,3,tower,2
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,0,0,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,0,2,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,0,4,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,0,6,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1,0,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1,2,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1,4,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,2,0,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,2,2,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,2,4,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,2,6,0,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,3,0,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,3,2,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,3,4,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,3,6,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,4,0,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,4,2,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,4,4,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,5,0,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,5,2,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,5,4,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,5,6,1,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,6,0,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,6,2,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,6,4,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,6,6,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,7,0,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,7,2,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,7,4,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,8,0,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,8,2,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,8,4,2,tower,0
Julia,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,8,6,2,tower,0
