Unnamed: 0,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,flagged
41,5f4fea701034572e6687fb1d,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599072880936.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,C,6.0,2,2,"on top of the leftmost part of the block, 2 red stacked on top of each other",34840,76971,chatMessage,False,0.0,1599072845337.0,1599072803206.0,True
42,5f4fea961034572e6687fb28,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599072918792.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,C,6.0,4,2,"nice~~~  from right side of screen, 2 empty spaces then 1 blue block",20141,114820,chatMessage,False,0.0,1599072897885.0,1599072803206.0,True
43,5f4feab71034572e6687fb2f,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599072951266.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,C,6.0,6,2,stack two red blocks on the left side of that blue block,21503,147298,chatMessage,False,0.0,1599072929001.0,1599072803206.0,True
44,5f4fead71034572e6687fb35,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599072983268.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,C,6.0,8,2,"on top of that, stack a blue block sticking out to the right",18390,178967,chatMessage,False,0.0,1599072963783.0,1599072803206.0,True
45,5f4feaf41034572e6687fb3d,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073012228.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,0,2,"from the left side of screen, 2 empty spaces and a blue block",16764,16764,chatMessage,False,0.0,1599072994706.0,1599072994706.0,True
46,5f4feb0f1034572e6687fb42,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073039797.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,2,2,"on top of left side of blue block, 2 red blocks stacked",14936,44332,chatMessage,False,0.0,1599073024102.0,1599072994706.0,True
47,5f4feb281034572e6687fb45,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073064998.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,4,2,blue block on top sticking out to the right,13491,69533,chatMessage,False,0.0,1599073050748.0,1599072994706.0,True
48,5f4feb401034572e6687fb49,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073088267.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,6,2,"from right side of screen, 1 empty space and then red block",17349,92796,chatMessage,False,0.0,1599073070153.0,1599072994706.0,True
49,5f4feb5b1034572e6687fb50,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073115863.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,8,2,2 empty spaces and then another red block,19839,120396,chatMessage,False,0.0,1599073095263.0,1599072994706.0,True
50,5f4feb771034572e6687fb57,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073143554.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,Pi,7.0,10,2,"2 blue blocks on top of red, touching in middle",16468,148079,chatMessage,False,0.0,1599073126317.0,1599072994706.0,True
51,5f4feba71034572e6687fb66,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073191399.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,Pi,8.0,0,2,"from left side, 1 empty space then 2 blue",33548,33548,chatMessage,False,0.0,1599073157087.0,1599073157087.0,True
52,5f4febd11034572e6687fb74,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073233415.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,Pi,8.0,2,2,"on the left side of that brick, 2 red on top",18519,75566,chatMessage,False,0.0,1599073214134.0,1599073157087.0,True
53,5f4febf91034572e6687fb7e,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073273218.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,Pi,8.0,4,2,"from right of screen, 1 empty space and red",26436,115363,chatMessage,False,0.0,1599073246014.0,1599073157087.0,True
54,5f4fec0a1034572e6687fb85,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073290510.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,Pi,8.0,6,2,2 empty and red,9816,132655,chatMessage,False,0.0,1599073279926.0,1599073157087.0,True
55,5f4fec211034572e6687fb90,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073313214.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,L,Pi,8.0,8,2,2 blue on top,13567,155312,chatMessage,False,0.0,1599073298832.0,1599073157087.0,True
56,5f4fec421034572e6687fb99,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073346249.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,C,9.0,0,3,"1 empty space from left side, red",20480,20480,chatMessage,False,0.0,1599073325004.0,1599073325004.0,True
57,5f4fec581034572e6687fba2,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073368785.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,C,9.0,2,3,"2 empty spaces and then a red, then 2 blue on top",13903,43011,chatMessage,False,0.0,1599073354112.0,1599073325004.0,True
58,5f4fec801034572e6687fbb6,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073408921.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,C,9.0,4,3,"2 empty squares from right side, then blue",25743,83146,chatMessage,False,0.0,1599073382407.0,1599073325004.0,True
59,5f4fec9b1034572e6687fbbb,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073435996.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,C,9.0,6,3,"on right side of blue, 2 red on top",15473,109860,chatMessage,False,0.0,1599073419391.0,1599073325004.0,True
60,5f4fecc61034572e6687fbcf,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073478789.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,C,9.0,8,3,"on top, blue block sticking out to left",32890,153009,chatMessage,False,0.0,1599073445123.0,1599073325004.0,True
61,5f4fecf61034572e6687fbdc,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073526472.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,L,10.0,0,3,"from right side, 1 empty space then red, 2 empty space and then red, then blue on top",30104,30104,chatMessage,False,0.0,1599073495574.0,1599073495574.0,True
62,5f4fed221034572e6687fbee,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073570156.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,Pi,L,10.0,2,3,"oh I messed up, wrong side of screen",25723,73819,chatMessage,False,0.0,1599073543670.0,1599073495574.0,True
63,5f4fed581034572e6687fc05,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073624788.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,L,11.0,0,3,"from left side of screen, 2 empty and then blue, sorry hands cramping badly",29147,29147,chatMessage,False,0.0,1599073594872.0,1599073594872.0,True
64,5f4fed791034572e6687fc0c,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073657321.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,L,11.0,2,3,"2 red on top, left side of that brick",15486,61683,chatMessage,False,0.0,1599073641069.0,1599073594872.0,True
65,5f4fed941034572e6687fc16,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073684288.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,L,11.0,4,3,"blue on top, sticking out towards right",20087,88651,chatMessage,False,0.0,1599073663436.0,1599073594872.0,True
66,5f4fedb71034572e6687fc25,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073719054.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,L,11.0,6,3,"from  righjt, 1 empty space and then 2 blue",29871,123416,chatMessage,False,0.0,1599073688417.0,1599073594872.0,True
67,5f4fedd51034572e6687fc32,pilot4,6064-78a665ff-7528-45c6-91d1-960cc9647fa6,1599073749709.0,3MB8LZR5BJTRHPOO10KMB8J7YL3LKG,C,L,11.0,8,3,2 red on top of leftmost side,17792,154068,chatMessage,False,0.0,1599073731148.0,1599073594872.0,True
0,5f5157dd1034572e6687fee1,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166429913.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,horizontal,vertical,,0,practice,"Blue block centered on left pink line, red block directly to left of right ",33596,33596,chatMessage,True,0.0,1599166395506.0,1599166395506.0,False
1,5f5158301034572e6687feee,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166512718.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,horizontal,vertical,,0,practice,"blue over left one, red block directly to the left of right pink line
",24061,24061,chatMessage,True,0.0,1599166487855.0,1599166487855.0,False
2,5f5158611034572e6687fef6,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166561172.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,horizontal,vertical,,0,practice,"blue 3rd and 4th blocks from left, red was four blocks from right
",19527,19527,chatMessage,True,0.0,1599166540836.0,1599166540836.0,False
3,5f5158ba1034572e6687ff02,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166650935.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0.0,0,0,"blue 3rd/4th from left
two reds on left side of blue block
blue on top
red 2nd/5th from right
blutop",41544,41544,chatMessage,False,0.0,1599166608586.0,1599166608586.0,False
4,5f51593b1034572e6687ff16,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166779461.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0.0,2,0,"first three were right, blue on top 3rd/4th from left

new shape - red 2nd/5th from right
blue acros",33753,170048,chatMessage,False,0.0,1599166744881.0,1599166608586.0,False
5,5f5159811034572e6687ff1c,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166849250.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0.0,4,0,"red block 2nd spot from right
",15636,239857,chatMessage,False,0.0,1599166832807.0,1599166608586.0,False
6,5f5159ae1034572e6687ff22,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166894010.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,1.0,0,0,"2blues - 2-5 from left, two reds on top of blue in 2nd column
",29704,29704,chatMessage,False,0.0,1599166863498.0,1599166863498.0,False
7,5f5159f21034572e6687ff29,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166962865.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,1.0,2,0,"blue 3rd/4th from right
two reds in 4th column from right
blue 3rd/4th from right on top of two reds",26301,98557,chatMessage,False,0.0,1599166935754.0,1599166863498.0,False
8,5f515a421034572e6687ff37,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167042973.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2.0,0,0,"blue 2nd/3rd from left, blue 4th/5th from left
2 reds in 2nd column from left on top of first blue",25903,25903,chatMessage,False,0.0,1599167016244.0,1599167016244.0,False
9,5f515a861034572e6687ff48,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167110996.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2.0,2,0,"red in 2nd column from right
red in 5th column from right
blue in 2nd/3rd from right on top of red",23352,93945,chatMessage,False,0.0,1599167086837.0,1599167016244.0,False
10,5f515aaf1034572e6687ff50,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167151822.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2.0,4,0,blue in 4th/5th column from right on top of red,10887,134768,chatMessage,False,0.0,1599167140125.0,1599167016244.0,False
11,5f515ae51034572e6687ff60,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167205389.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,3.0,0,1,"blue 3rd/4th column from left
2 reds in 3rd column on top of blue
blue 3rd/4th from left on top reds",29048,29048,chatMessage,False,0.0,1599167175535.0,1599167175535.0,False
12,5f515b251034572e6687ff75,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167269934.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,3.0,2,1,"blue 2nd/3rd from right
blue 4th/5th from right
two reds in 5th from right on top of blue",21053,93590,chatMessage,False,0.0,1599167248072.0,1599167175535.0,False
13,5f515b711034572e6687ff8a,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167345526.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,4.0,0,1,"Red 2nd from left
Red 5th from left
Blue 2/3 from left on top of red
Blue 4/5 from left on top red",32905,32905,chatMessage,False,0.0,1599167311810.0,1599167311810.0,False
14,5f515ba81034572e6687ff9d,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167400738.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,4.0,2,1,"blue 2/3 from right
blue 4/5 from right
2 reds 5th from right on top of blue",17120,88106,chatMessage,False,0.0,1599167382796.0,1599167311810.0,False
15,5f515be41034572e6687ffaf,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167460861.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,5.0,0,1,"red 2nd from left
red 5th from left
blue 2/3 from left on red
blue 4/5 from left on red",22503,22503,chatMessage,False,0.0,1599167437539.0,1599167437539.0,False
16,5f515c3b1034572e6687ffc6,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167547450.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,5.0,2,1,"blue 3/4 from right
2 reds 4 from right
blue 3/4 from right on top of reds",47429,109093,chatMessage,False,0.0,1599167499203.0,1599167437539.0,False
17,5f515c7b1034572e6687ffd5,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167611481.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,6.0,0,2,"blue 3/4 from left
2 reds 3 from left
blue 3/4 from left on reds",18280,18280,chatMessage,False,0.0,1599167592387.0,1599167592387.0,False
18,5f515cb71034572e6687ffe5,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167671167.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,6.0,2,2,"red 2 from right
red 5 from right
blue 2/3 from right on red
blue 4/5 from right on red",22837,77966,chatMessage,False,0.0,1599167647516.0,1599167592387.0,False
19,5f515cee1034572e6687fff9,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167726997.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,7.0,1,2,"blue 2/3 from left
blue 4/5 from left
2 reds 2 from left on blue",15240,15240,chatMessage,False,0.0,1599167710937.0,1599167710937.0,False
20,5f515d111034572e66880005,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167761907.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,7.0,3,2,"red 2 from right
red 5 from right
blue 2/3 from right on red
blue 4/5 from right on red",17007,50160,chatMessage,False,0.0,1599167744090.0,1599167710937.0,False
21,5f515d3e1034572e66880015,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167806796.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,8.0,0,2,"blue 2/3 from left
blue 4/5 from left
2 reds 2 from left on blue",13358,13358,chatMessage,False,0.0,1599167792617.0,1599167792617.0,False
22,5f515d611034572e6688001e,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167841039.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,8.0,2,2,"blue 3/4 from right
2 reds 4 from right on blue
blue 3/4 from right on reds",13373,47560,chatMessage,False,0.0,1599167826804.0,1599167792617.0,False
23,5f515d941034572e66880031,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167892991.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,9.0,0,3,"red 2 from left
red 5 from left
blue 2/3 from left on red
blue 4/5 from left on red",16558,16558,chatMessage,False,0.0,1599167875618.0,1599167875618.0,False
24,5f515dc61034572e66880041,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167942302.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,9.0,2,3,"blue 3/4 from right
2 reds 4 from right on blue
blue 3/4 from right on reds",16543,65868,chatMessage,False,0.0,1599167924943.0,1599167875618.0,False
25,5f515e001034572e66880059,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168000875.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,10.0,0,3,"red 2 from left
red 5 from left
blue 2/3 from left on red
blue 4/5 from left on red",26163,26163,chatMessage,False,0.0,1599167973898.0,1599167973898.0,False
26,5f515e2a1034572e66880070,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168042780.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,10.0,2,3,"blue 2/3 from right
blue 4/5 from right
2 reds 5 from right on blue",18119,68068,chatMessage,False,0.0,1599168023847.0,1599167973898.0,False
27,5f515e5e1034572e66880089,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168094405.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,11.0,0,3,"blue 3/4 from left
2 reds 3 from left on blue
blue 3/4 from left on reds",19720,19720,chatMessage,False,0.0,1599168073868.0,1599168073868.0,False
28,5f515e821034572e66880096,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168130566.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,11.0,2,3,"blue 2/3 from right
blue 4/5 from right
2 reds 5 from right on blue",11592,55834,chatMessage,False,0.0,1599168118110.0,1599168073868.0,False
0,5f515c371034572e6687ffc5,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599167543534.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,vertical,horizontal,,0,practice,"a-L is left to right, 1-8 is down to up on grid;1st block= a3+b3, 2nd block = i1+j1",182026,182026,chatMessage,True,0.0,1599167363972.0,1599167363972.0,False
1,5f515cab1034572e6687ffe3,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599167659497.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,vertical,horizontal,,0,practice,"a3+b3, i1+j1",30265,30265,chatMessage,True,0.0,1599167631698.0,1599167631698.0,False
2,5f515e471034572e66880080,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168071570.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,Pi,0.0,0,0,"c1+d1, c2+c3, c4+c5, c6+d6   ;  h1+h2, h3+i3, j3+k3, k2+k1",386959,386959,chatMessage,False,0.0,1599167687080.0,1599167687080.0,False
3,5f515ec21034572e668800b2,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168194357.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,Pi,0.0,2,0,"c1+d1, c2+c3, c4+c5, c6+d6 ; h1+h2, h3+i3, j3+k3, k2+k1",19353,509748,chatMessage,False,0.0,1599168177475.0,1599167687080.0,False
4,5f515f741034572e668800e9,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168372516.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,Pi,1.0,0,0,"b1+c1, d1+e1, b2+b3, b4+b5  ;  h1+h2, h3+i3, j3+k3, k2+k1",134044,134044,chatMessage,False,0.0,1599168240946.0,1599168240946.0,False
5,5f5160011034572e6688011d,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168513764.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,Pi,1.0,2,0,blue next to right of last one u placed then a red below that to make and arch,42547,275292,chatMessage,False,0.0,1599168473691.0,1599168240946.0,False
6,5f5160841034572e66880150,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168644551.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,C,2.0,0,0,"nice job! b1+c1, d1+e1, b2+b3, b4+b5  ;  i1+j1, i2+i3, i4+i5, i6+j6",101428,101428,chatMessage,False,0.0,1599168545601.0,1599168545601.0,False
7,5f5161091034572e66880175,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168777050.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,L,3.0,0,1,"Noice!  c1+d1, c2+c3, c4+c5, c6+d6  ;  h1+i1, j1+k1, h2+h3, h4+h5",69821,69821,chatMessage,False,0.0,1599168709709.0,1599168709709.0,False
8,5f51619b1034572e668801a3,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168923265.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,L,4.0,0,1,":D  b1+b2, b3+c3, d3+e3, e1+e2  ;  h1+i1, j1+k1, h2+h3, h4+h5",83539,83539,chatMessage,False,0.0,1599168842207.0,1599168842207.0,False
9,5f5162301034572e668801c8,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169072018.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,C,5.0,0,1,"b1+b2, b3+c3, d3+e3, e1+e2  ;  i1+j1, i2+i3, i4+i5, i6+j6",88895,88895,chatMessage,False,0.0,1599168985605.0,1599168985605.0,False
10,5f5162c21034572e668801ef,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169218973.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,Pi,6.0,0,2,"you rock!  c1+d1, c2+c3, c4+c5, c6+d6  ;  h1+h2, h3+i3, j3+k3, k1+k2",90808,90808,chatMessage,False,0.0,1599169130650.0,1599169130650.0,False
11,5f5163401034572e6688020d,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169344004.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,C,7.0,0,2,"i'm sorry i'm slow at this!  b1+c1, d1+e1, b2+b3, b4+b5  ;  i1+j1, i2+i3, i4+i5, i6+j6",68392,68392,chatMessage,False,0.0,1599169278096.0,1599169278096.0,False
12,5f5163bc1034572e66880220,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169468340.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,Pi,8.0,0,2,"u da best!  b1+c1, d1+e1, b2+b3, b4+b5  ;  h1+h2, h3+i3, j3+k3, k1+k2",79594,79594,chatMessage,False,0.0,1599169391156.0,1599169391156.0,False
13,5f5164361034572e66880245,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169590428.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,C,9.0,0,3,"b1+b2, b3+c3, d3+e3, e1+e2  ;  i1+j1, i2+i3, i4+i5, i6+j6",75708,75708,chatMessage,False,0.0,1599169517203.0,1599169517203.0,False
14,5f5164aa1034572e6688026c,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169706759.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,L,10.0,0,3,"almost done!  b1+b2, b3+c3, d3+e3, e1+e2  ;  h1+i1, j1+k1, h2+h3, h4+h5",57652,57652,chatMessage,False,0.0,1599169651596.0,1599169651596.0,False
15,5f51651f1034572e66880291,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169823289.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,L,11.0,0,3,"We got this!  c1+d1, c2+c3, c4+c5, c6+d6  ;  h1+i1, j1+k1, h2+h3, h4+h5",56521,56521,chatMessage,False,0.0,1599169769260.0,1599169769260.0,False
0,5f4fe2d81034572e6687f9b5,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599070936273.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,horizontal,vertical,,0,practice,Place a blue domino 2 spaces from the left and a red 3 spaces from the right~~~,39146,39146,chatMessage,True,0.0,1599070897850.0,1599070897850.0,False
1,5f4fe3541034572e6687f9c3,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071060909.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,0,0,place 2 blue right next to each other starting from 1 space from the left~~~,96417,96417,chatMessage,False,0.0,1599070965216.0,1599070965216.0,False
2,5f4fe3931034572e6687f9ca,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071123917.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,2,0,"Place 2 red, on top of the furthest left blue squre (1 space from the left)~~~",35785,159430,chatMessage,False,0.0,1599071088861.0,1599070965216.0,False
3,5f4fe3ef1034572e6687f9da,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071215963.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,4,0,"Place a red 1 space from the right, leave 2 spaces and place 1 more red ",59424,251447,chatMessage,False,0.0,1599071157239.0,1599070965216.0,False
4,5f4fe4291034572e6687f9e6,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071273337.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,6,0,"Place 2 blues, on top of the reds you just placed~~~ Like a table~~~ ",26155,308846,chatMessage,False,0.0,1599071247907.0,1599070965216.0,False
5,5f4fe4a51034572e6687f9fb,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071397009.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,1.0,0,0,"same shape as the last trial~~~ 1 red placed 1 space from right, leave 2 space for 1 red, blue table",98840,98840,chatMessage,False,0.0,1599071297889.0,1599071297889.0,False
6,5f4fe4ef1034572e6687fa09,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071471463.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,1.0,2,0,place 1 blue 2 spaces from left~~~ Top the furthest left square with 2 reds~~~,47107,174300,chatMessage,False,0.0,1599071425082.0,1599071297889.0,False
7,5f4fe5821034572e6687fa23,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071618816.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,1.0,4,0,"Sorry~~~ Place 2 reds on top of the blue that you just placed, on the left square~~~",111610,321652,chatMessage,False,0.0,1599071507931.0,1599071297889.0,False
8,5f4fe5da1034572e6687fa34,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071706931.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,C,2.0,0,0,"Place 2 blue next to each other, 1 space from the right~~~ ",55129,55129,chatMessage,False,0.0,1599071652523.0,1599071652523.0,False
