gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,message,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,word_count,char_count,flagged,block_justin,toer_justin,scene_justin,Flagged,phrases_justin,block_julia,tower_juli,scene_juli,phrases_julia,content
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,2,3,Do the same but on the oppoiste side,10126,52064,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,8,36,FALSE,1,0,0,1,the same,0,1,0,same,the same same
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,4,3,close it up with two blues,6422,65123,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,6,26,FALSE,2,0,0,,two blues,2,0,0,two blues,two blues two blues
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,6,3,a blue ion the center of the right most tick,11284,82846,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,10,44,FALSE,1,0,0,,a blue,1,0,0,blue,a blue blue
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,8,3,two reds stack on top on the left side,12049,104253,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,9,38,FALSE,2,0,0,,two reds,2,0,0,two reds,two reds two reds
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,10,3,a blue hanging over to the right,6874,118456,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,7,32,FALSE,1,0,0,,a blue,1,0,0,blue,a blue blue
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,0,3,a red two squares over of the left tick,15888,15888,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,9,39,FALSE,1,0,0,,a red,1,0,0,red,a red red
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,2,3,same on the opposite side,6261,31773,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,5,25,FALSE,2,0,0,1,same,0,1,0,same,same same
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,4,3,close it up with two blues,6864,41885,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,6,26,FALSE,2,0,0,,two blues,2,0,0,two blues,two blues two blues
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,6,3,take a blue and place it to the right of right most tick mark,13772,62254,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,14,61,FALSE,1,0,0,,a blue,1,0,0,blue,a blue blue
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,8,3,another blue placed next to it on the left side,12820,83502,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,10,47,FALSE,1,0,0,,another blue,1,0,0,blue,another blue blue
9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1.59908E+12,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,10,3,stack two reds on the left edge,8510,96581,chatMessage,FALSE,0,1.59908E+12,1.59908E+12,7,31,FALSE,2,0,0,,two reds,2,0,0,two reds,two reds two reds
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,0,0,"Red, in the 2nd square from the 2nd line. Blue in the same square but in the first line.
",69714,69714,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,19,93,FALSE,2,0,0,,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,2,0,"Put the blue block, next to the red line, left half.
",31691,140638,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,11,55,FALSE,1,0,0,,the blue block,1,0,0,blue,the blue block blue
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,4,0,"Ok, another blue one next to the blue one. And the same for the red, just above it.",31756,202751,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,18,87,FALSE,2,0,0,,"another blue one, the red",2,0,0,"red, blue","another blue one, the red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,6,0,Place a red block in the 2nd square in the right half and a blue one in the 2nd square in 3rd line.,91601,331879,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,23,101,FALSE,2,0,0,,"a red block, a blue one",2,0,0,"red, blue","a red block, a blue one red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,8,0,"Great! Now, we are building an arch. Place a blue in the 4th square, 3 line. Red in 5th, 1 line",57405,431788,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,21,99,FALSE,2,1,0,,"an arch, a blue, Red",2,1,0,"red, blue, arch","an arch, a blue, Red red, blue, arch"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,0,0,"Place red block in 5th square, 1 line. Add a blue, taking place 4th and 5th, 3 line.",90959,90959,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,19,89,FALSE,2,0,0,,"red block, a blue",2,0,0,"red, blue","red block, a blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,2,0,"Left half. Place blue in 3 and 4, baseline and red in 3rd, 2nd line.",69277,203992,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,15,72,FALSE,2,0,0,1,"blue, red",2,0,0,"red, blue","blue, red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,4,0,"Left half. Place blue in 3 and 4, 6th line and red in 3rd, 4th line.",45198,288136,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,16,72,FALSE,2,0,0,1,"blue, red",2,0,0,"red, blue","blue, red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,6,0,"Right half. Place blue in 2 and 3, 3rd line and red in 2nd, baseline.",40798,379095,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,15,73,FALSE,2,0,0,1,"blue, red",2,0,0,"red, blue","blue, red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,2,0,0,"Left half. Blue 2 and 3rd, base line. Red 2nd square, 2nd line.",39999,39999,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,69,FALSE,2,0,0,1,"Blue, Red",2,0,0,"red, blue","Blue, Red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,2,2,0,"Left half. Blue 4 and 5th, base line. Red 2nd square, 4th line.",37619,96419,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,69,FALSE,2,0,0,1,"Blue, Red",2,0,0,"red, blue","Blue, Red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,2,4,0,"Right half. Blue 3 and 4th, base line. Red 4th square, 2nd line.",32013,151489,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,70,FALSE,2,0,0,1,"Blue, Red",2,0,0,"red, blue","Blue, Red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,2,6,0,"Right half. Blue 3 and 4th, 6th line. Red 4th square, 4th line.",23126,185906,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,69,FALSE,2,0,0,1,"Blue, Red",2,0,0,"red, blue","Blue, Red red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,3,0,1,"Left half. Red 2nd square, baseline. Blue, 2 and 3rd square, 3rd line.",36965,36965,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,76,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,3,2,1,"1. Left half. Red 5th square, baseline. Blue, 4 and 5th square, 3rd line.",21326,98367,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,81,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,3,4,1,"Right half. Red 5th square, 2nd line. Blue, 2 and 3rd square, base line.",30489,150196,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,78,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,3,6,1,"Right half. Red 5th square, 4th line. Blue, 4 and 5th square, base line.",23179,207328,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,78,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,4,0,1,"Left half. Red, 2nd square, base line. Blue 2 and 3rd square, 3rd line.",25312,25312,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,77,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,4,2,1,"Left half. Red, 5th square, base line. Blue 4 and 5th square, 3rd line.",28532,117691,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,77,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,4,4,1,"Right half. Red, 4th square, 2nd line. Blue 3 and 4th square, base line.",43751,185513,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,78,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,4,6,1,"Right half. Red, 4th square, 4th line. Blue 3 and 4th square, 6th line.",26226,229623,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,77,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,5,0,1,"Left half. Red 3rd square, 2nd line. Blue 3 and 4th square, baseline.
",32794,32794,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,76,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,5,2,1,"Left half. Red 3rd square, 4th line. Blue 3 and 4th square, 6th line.",14230,66787,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,75,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,5,4,1,"Right half. Red 5th square, 2nd line. Blue 2 and 3rd square, base line.",36850,142097,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,77,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,5,6,1,"Right half. Red 5th square, 4th line. Blue 4 and 5th square, base line.",19314,183296,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,15,78,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,5,8,1,"Right half. Red 5th square, 4th line. Blue 4 and 5th square, base line.",6236,222622,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,77,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,6,0,2,"Left half. Red 3rd square, 2nd line. Blue 3 and 4 square, baseline.",24321,24321,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,73,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,6,2,2,"Left half. Red 3rd square, 4th line. Blue 3 and 4 square, 6th line.",12873,70123,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,73,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,6,4,2,"Right half. Red 2nd square, base line. Blue 2 and 3 square, 3rd line.",26019,120473,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,75,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,6,6,2,"Right half. Red 4th square, base line. Blue 4 and 5 square, 3rd line.",16531,156361,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,75,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,7,0,2,"Left. Red, 2 square, 2nd line. Blue, 2 and 3 square, baseline.",40017,40017,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,12,68,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,7,2,2,"Left. Red, 2 square, 4th line. Blue, 4 and 5 square, baseline.",19753,78194,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,12,68,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,7,4,2,"Right. Red, 4 square, 2nd line. Blue, 3 and 4 square, baseline.",22554,112495,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,12,69,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,C,7,6,2,"Right. Red, 4 square, 4th line. Blue, 3 and 4 square, 6th line",25808,155972,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,8,0,2,"Right. Red, 5 square, base line. Blue, 2 and 3 square, 3rd line",24903,24903,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,8,2,2,"Right. Red, 2 square, base line. Blue, 4 and 5 square, 3rd line",13859,63903,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,8,4,2,"Left. Red, 2 square, 2nd line. Blue, 2 and 3 square, base line",27779,138940,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,8,6,2,"Left. Red, 2 square, 4th line. Blue, 4 and 5 square, base line",16119,203679,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,9,0,3,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",24675,24675,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,9,2,3,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",15557,90002,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,9,4,3,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",25126,156547,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,L,9,6,3,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",49330,242948,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,10,0,3,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",15720,15720,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,10,2,3,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",17369,44592,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,10,4,3,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",65932,137429,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,10,6,3,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",5089,314529,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,L,10,8,3,"Left. Red, 3 square, 4th line. Blue, 3 and 4 square, 6th line",28665,361692,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,65,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,11,0,3,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",26685,26685,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,11,2,3,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",28591,69071,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,11,4,3,"Right. Red, 4 square, 2nd line. Blue, 3 and 4 square, base line",44081,128603,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,67,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1.59917E+12,33TIN5LC08AR0SCWGIINF77NWHD9Y6,Pi,C,11,6,3,"Right. Red, 4 square, 4th line. Blue, 3 and 4 square, 6th line",33162,177409,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,13,66,FALSE,2,0,0,1,"Red, Blue",2,0,0,"red, blue","Red, Blue red, blue"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0,0,0,"blue 3rd/4th from left
two reds on left side of blue block
blue on top
red 2nd/5th from right
blutop",41544,41544,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,16,100,FALSE,7,0,0,,"blue, two reds, blue, red, blutop",6,0,0,"blue, two reds, blue, red, blue","blue, two reds, blue, red, blutop blue, two reds, blue, red, blue"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0,2,0,"first three were right, blue on top 3rd/4th from left

new shape - red 2nd/5th from right
blue acros",33753,170048,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,17,100,FALSE,4,0,0,,"red, blue acros",5,0,0,"first three blue, red, blue","red, blue acros first three blue, red, blue"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0,4,0,"red block 2nd spot from right
",15636,239857,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,6,30,FALSE,1,0,0,,red block,1,0,0,red,red block red
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,1,0,0,"2blues - 2-5 from left, two reds on top of blue in 2nd column
",29704,29704,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,14,62,FALSE,4,0,0,,"2blues, two reds",4,0,0,"2 blue, two reds","2blues, two reds 2 blue, two reds"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,1,2,0,"blue 3rd/4th from right
two reds in 4th column from right
blue 3rd/4th from right on top of two reds",26301,98557,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,18,100,FALSE,4,0,0,,"blue, two reds, blue",4,0,0,"blue, two reds, blue","blue, two reds, blue blue, two reds, blue"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2,0,0,"blue 2nd/3rd from left, blue 4th/5th from left
2 reds in 2nd column from left on top of first blue",25903,25903,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,19,98,FALSE,4,0,0,,"blue, blue, 2 reds",4,0,0,"blue, blue, 2reds","blue, blue, 2 reds blue, blue, 2reds"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2,2,0,"red in 2nd column from right
red in 5th column from right
blue in 2nd/3rd from right on top of red",23352,93945,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,19,98,FALSE,3,0,0,,"red, red, blue",4,0,0,"red, red, blue","red, red, blue red, red, blue"
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2,4,0,blue in 4th/5th column from right on top of red,10887,134768,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,10,47,FALSE,1,0,0,,blue,1,0,0,blue,blue blue
6169-888a2828-0e46-483c-b48d-cf18271187ed,1.59917E+12,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,3,0,1,"blue 3rd/4th column from left
2 reds in 3rd column on top of blue
blue 3rd/4th from left on top reds",29048,29048,chatMessage,FALSE,0,1.59917E+12,1.59917E+12,19,100,FALSE,4,0,0,,"blue, 2 reds, blue",4,0,0,"blue, 2 reds, blue","blue, 2 reds, blue blue, 2 reds, blue"
