Unnamed..0,X_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice,individualPracticeAttempts,turnStartTime,trialStartTime,word_count,char_count,flagged
24,5f4ff3511034572e6687fd34,pilot4,4244-cb63e4ee-2692-4273-8dcb-45c1cde2496a,1599075153757,3Y54SXRO1PLT3Y154NQF3M2MUP0UT2,C,L,9,0,3,"the right tower is the same L shape, the left is 1 blue, then two reds stacked, then blue on top",56674,56674,chatMessage,False,1,1599075095995,1599075095995,21,96,False
25,5f4ff3911034572e6687fd3f,pilot4,4244-cb63e4ee-2692-4273-8dcb-45c1cde2496a,1599075217182,3Y54SXRO1PLT3Y154NQF3M2MUP0UT2,Pi,C,10,0,3,"the right is the same as the previous left, the left is red, space, line, space, red, 2 blues again",39021,39021,chatMessage,False,1,1599075177072,1599075177072,20,99,False
26,5f4ff3c31034572e6687fd4a,pilot4,4244-cb63e4ee-2692-4273-8dcb-45c1cde2496a,1599075267469,3Y54SXRO1PLT3Y154NQF3M2MUP0UT2,Pi,L,11,0,3,"the left is the same as last time, the right is the L shape again",17612,17612,chatMessage,False,1,1599075248766,1599075248766,15,65,False
4,5f4ffd481034572e6687fdc8,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077704194,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,0,0,place a blue block on the left mark just to the right of it,31468,31468,chatMessage,False,0,1599077674177,1599077674177,14,59,False
5,5f4ffd6e1034572e6687fdca,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077742461,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,2,0,place a blue block next to the first blue block just to the left of it,18961,69743,chatMessage,False,0,1599077724959,1599077674177,16,70,False
6,5f4ffda81034572e6687fdcc,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077800283,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,4,0,place a red block on top of the very left of the blue blocks,29442,127563,chatMessage,False,0,1599077772298,1599077674177,14,60,False
7,5f4ffdbe1034572e6687fdce,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077822593,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,6,0,place a red block on top of the other red block,9929,149872,chatMessage,False,0,1599077814120,1599077674177,11,47,False
8,5f4ffdd31034572e6687fdd0,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077843493,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,8,0,place a blue block on the right tick mark on the center,14470,170772,chatMessage,False,0,1599077830479,1599077674177,12,55,False
9,5f4ffe001034572e6687fdd2,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077888707,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,10,0,place a red block on the very left of the last blue block you placed~~~ ,34481,215976,chatMessage,False,0,1599077855672,1599077674177,16,72,False
10,5f4ffe141034572e6687fdd4,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077908950,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,12,0,place a red block on top of the last one,12263,236227,chatMessage,False,0,1599077898141,1599077674177,10,40,False
11,5f4ffe3b1034572e6687fdd6,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077947254,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0,14,0,place a blue block on the red block so it overhangs to the right~~~ ,30435,274532,chatMessage,False,0,1599077918274,1599077674177,15,68,False
12,5f4ffe5e1034572e6687fdd9,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077982618,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,0,0,place a blue block on the left red tick mark on the center~~~ ,24203,24203,chatMessage,False,0,1599077959870,1599077959870,14,62,False
13,5f4ffe7e1034572e6687fddb,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078014129,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,2,0,"place a red block on top of it on the left side
",21206,55718,chatMessage,False,0,1599077994382,1599077959870,12,48,False
14,5f4ffe8d1034572e6687fddd,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078029925,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,4,0,put another red block on top of it,8311,71514,chatMessage,False,0,1599078023073,1599077959870,8,34,False
15,5f4ffea81034572e6687fddf,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078056076,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,6,0,put a blue block on top of the red block so it overhangs to the right,21641,97665,chatMessage,False,0,1599078035894,1599077959870,16,69,False
16,5f4ffec91034572e6687fde1,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078089820,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,8,0,place a red block on square to the right of the right most tick mark~~~ ,25502,131398,chatMessage,False,0,1599078065766,1599077959870,16,72,False
17,5f4fff061034572e6687fde3,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078150120,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,10,0,Now place a red block three squares over to the left of it,44914,191709,chatMessage,False,0,1599078106665,1599077959870,13,58,False
18,5f4fff2c1034572e6687fde5,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078188122,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,12,0,now place a blue block on top of the red box so it over hangs to the right on the last red block,27711,229714,chatMessage,False,0,1599078161873,1599077959870,23,96,False
19,5f4fff541034572e6687fde7,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078228227,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1,14,0,Now place a blue block on the red block so it over hangs to the left on the right most red block~~~ ,28564,269819,chatMessage,False,0,1599078201125,1599077959870,23,100,False
20,5f4fff761034572e6687fdea,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078262232,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,0,0,place a blue block to the left of the left most tick mark,20732,20732,chatMessage,False,0,1599078242961,1599078242961,13,57,False
21,5f4fff921034572e6687fded,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078290815,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,2,0,place a blue block to the right of the same tick mark,16635,49316,chatMessage,False,0,1599078275642,1599078242961,12,53,False
22,5f4fffb31034572e6687fdef,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078323158,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,4,0,place a red block on top of the left most blue block on the edge,18993,81660,chatMessage,False,0,1599078305628,1599078242961,15,64,False
23,5f4fffc81034572e6687fdf1,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078344472,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,6,0,place another red block on the other red block,11643,102974,chatMessage,False,0,1599078334292,1599078242961,9,46,False
24,5f4ffff81034572e6687fdf3,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078392203,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,8,0,"Count over two squares from the right most tick mark and place a red block
",42586,150705,chatMessage,False,0,1599078351080,1599078242961,15,75,False
25,5f5000261034572e6687fdf5,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078438651,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,10,0,Now count over two square to the left of the mark and place a red block,19249,197152,chatMessage,False,0,1599078420864,1599078242961,16,71,False
26,5f5000481034572e6687fdf7,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078472509,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,12,0,"Now place a blue block on the right most red block and let it over hang to the left
",23179,231012,chatMessage,False,0,1599078450794,1599078242961,19,84,False
27,5f50006a1034572e6687fdf9,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078506271,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2,14,0,Now place another blue block on top of the left block and close it up,23853,264775,chatMessage,False,0,1599078483883,1599078242961,15,69,False
28,5f50008e1034572e6687fdfc,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078542163,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,0,1,place a red block two squres over from the left most tick mark,21445,21445,chatMessage,False,0,1599078522171,1599078522171,13,62,False
29,5f5000be1034572e6687fdfe,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078590642,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,2,1,now count over two square from the left most tick mark and place a red block to the right,24622,69935,chatMessage,False,0,1599078567484,1599078522171,19,89,False
30,5f5000ea1034572e6687fe00,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078634864,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,4,1,Now close it up like before into a box with blue blocks~~~ ,19183,114157,chatMessage,False,0,1599078617145,1599078522171,13,59,False
31,5f50010c1034572e6687fe03,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078668735,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,6,1,take a blue block and place it in the center of the right most tick mark,22803,148029,chatMessage,False,0,1599078647397,1599078522171,16,72,False
32,5f5001311034572e6687fe05,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078705126,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,8,1,take two red blocks and place them on the left of that last block~~~ ,23276,184421,chatMessage,False,0,1599078683316,1599078522171,15,69,False
33,5f5001521034572e6687fe08,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078738534,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3,10,1,take a blue block and place it on top but let it hang over to the right,18718,217830,chatMessage,False,0,1599078721283,1599078522171,17,71,False
34,5f5001711034572e6687fe0b,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078769507,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,0,1,take a red block and place it two squares over from the left most tick mark,21127,21127,chatMessage,False,0,1599078749845,1599078749845,16,75,False
35,5f5001931034572e6687fe0d,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078803081,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,2,1,Take a red block and place it two squares over on the other side of same mark~~~ ,19129,54703,chatMessage,False,0,1599078785419,1599078749845,18,81,False
36,5f5001a41034572e6687fe0f,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078820729,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,4,1,close them up on top with two blue squares~~~ ,11256,72351,chatMessage,False,0,1599078810940,1599078749845,10,46,False
37,5f5001bc1034572e6687fe12,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078844183,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,6,1,take a blue block and place it to the right of the right most tick mark,18366,95804,chatMessage,False,0,1599078827283,1599078749845,16,71,False
38,5f5001d31034572e6687fe14,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078867889,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,8,1,put another block to the left of that block,14569,119512,chatMessage,False,0,1599078854788,1599078749845,9,43,False
39,5f50020b1034572e6687fe16,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078923327,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4,10,1,Ok now place two red blocks on top of the last block you placed on the edge,31107,174949,chatMessage,False,0,1599078893687,1599078749845,17,75,False
40,5f5002261034572e6687fe1a,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078950518,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,0,1,take a blue block and place it in the center of left tick mark,14865,14865,chatMessage,False,0,1599078937121,1599078937121,14,62,False
41,5f5002471034572e6687fe1c,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078983935,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,2,1,take two red blocks and stack them on top on the edge of the blue block,25685,48276,chatMessage,False,0,1599078959712,1599078937121,16,71,False
42,5f5002631034572e6687fe1f,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079011793,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,4,1,take a blue block and place it on top so it hangs over to the right,15374,76140,chatMessage,False,0,1599078997887,1599078937121,16,67,False
43,5f5002771034572e6687fe21,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079031398,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,6,1,take a blue block and place it to the left of right tick mark,14531,95746,chatMessage,False,0,1599079018336,1599078937121,14,61,False
44,5f5002971034572e6687fe23,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079063756,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,8,1,take another blue block and place it to the right of that block~~~ ,21539,128103,chatMessage,False,0,1599079043685,1599078937121,14,67,False
45,5f5002b31034572e6687fe25,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079091931,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5,10,1,take two red blocks and place them on the left side on the edge stacked up,20890,156278,chatMessage,False,0,1599079072509,1599078937121,16,74,False
46,5f5002d51034572e6687fe29,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079125297,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,0,2,take a blue block and place it to the right of the left tick mark,18216,18216,chatMessage,False,0,1599079108549,1599079108549,15,65,False
47,5f5002f61034572e6687fe2b,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079158656,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,2,2,take another blue block and place it to the left of the last one~~~ ,21447,51577,chatMessage,False,0,1599079138679,1599079108549,15,68,False
48,5f5003131034572e6687fe2d,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079187013,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,4,2,take two red blocks and stack them on top of the left block on the edge~~~ ,22284,79933,chatMessage,False,0,1599079166198,1599079108549,17,75,False
49,5f5003311034572e6687fe30,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079217932,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,6,2,take a red block and count two squares over from the right most tick mark~~~ ,22273,110853,chatMessage,False,0,1599079197129,1599079108549,16,77,False
50,5f5003581034572e6687fe32,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079256670,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,8,2,take another red block and count over two on the opposite side~~~ ,16712,149591,chatMessage,False,0,1599079241428,1599079108549,13,66,False
51,5f50036c1034572e6687fe34,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079276936,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6,10,2,close it up with two blue blocks~~~ ,9938,169858,chatMessage,False,0,1599079268469,1599079108549,8,36,False
52,5f50038b1034572e6687fe38,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079307546,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,0,2,take a blue block and place it to the left of the left tick mark,19353,19353,chatMessage,False,0,1599079289662,1599079289662,15,64,False
53,5f5003a01034572e6687fe3a,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079328599,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,2,2,take a blue one and place it to the right of the last one~~~,11299,40408,chatMessage,False,0,1599079318771,1599079289662,14,60,False
54,5f5003b41034572e6687fe3c,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079348339,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,4,2,take two reds and stack them on the left edge,14436,60148,chatMessage,False,0,1599079335374,1599079289662,10,45,False
55,5f5003c91034572e6687fe3f,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079369564,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,6,2,take a blue and place it in the center of right tick mark,14851,81374,chatMessage,False,0,1599079356185,1599079289662,13,57,False
56,5f5003de1034572e6687fe41,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079390996,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,8,2,take two reds and stack them on the left edge of the last one,12355,102805,chatMessage,False,0,1599079380112,1599079289662,14,61,False
57,5f5003f91034572e6687fe44,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079417694,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7,10,2,place blue block on the top of the last one let it hang to the right,16714,129504,chatMessage,False,0,1599079402452,1599079289662,16,68,False
58,5f50041a1034572e6687fe47,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079450897,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,0,2,take a blue block and place it in the center of left most tick mark,22494,22494,chatMessage,False,0,1599079429875,1599079429875,15,67,False
59,5f5004331034572e6687fe49,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079475628,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,2,2,two reds stacked on the left edge,12846,47225,chatMessage,False,0,1599079464254,1599079429875,7,33,False
60,5f5004441034572e6687fe4c,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079492470,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,4,2,blue on top of that hang to the right,10389,64063,chatMessage,False,0,1599079483549,1599079429875,9,37,False
61,5f50045b1034572e6687fe4e,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079515864,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,6,2,place a red two squares over from right most tick mark,19492,87456,chatMessage,False,0,1599079497839,1599079429875,11,54,False
62,5f5004731034572e6687fe50,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079539806,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,8,2,do the  same but opposite side,8482,111397,chatMessage,False,0,1599079532790,1599079429875,7,30,False
63,5f50047f1034572e6687fe52,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079551791,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8,10,2,close it out with two blues,7186,123384,chatMessage,False,0,1599079546073,1599079429875,6,27,False
64,5f50049f1034572e6687fe56,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079583278,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,0,3,take a blue and place it in the center of the left most tick mark,20691,20691,chatMessage,False,0,1599079564053,1599079564053,15,65,False
65,5f5004ba1034572e6687fe58,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079610505,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,2,3,two reds stacked on top on the left edge,18362,47918,chatMessage,False,0,1599079593609,1599079564053,9,40,False
66,5f5004c81034572e6687fe5b,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079624418,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,4,3,a blue on top hang over to the right,9066,61831,chatMessage,False,0,1599079616818,1599079564053,9,36,False
67,5f5004d91034572e6687fe5d,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079641873,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,6,3,ablue next to the right most tick mark,13704,79294,chatMessage,False,0,1599079629643,1599079564053,8,38,False
68,5f5004f31034572e6687fe5f,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079667857,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,8,3,a blue on the left of the last one ,10347,105273,chatMessage,False,0,1599079658979,1599079564053,10,35,False
69,5f5005011034572e6687fe61,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079681539,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9,10,3,two reds stacked on top on the left edge,9336,118953,chatMessage,False,0,1599079673670,1599079564053,9,40,False
70,5f5005211034572e6687fe65,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079713595,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,0,3,a red two squares over from the left most tick mark,20068,20068,chatMessage,False,0,1599079695002,1599079695002,11,51,False
71,5f5005411034572e6687fe67,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079745594,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,2,3,Do the same but on the oppoiste side,10126,52064,chatMessage,False,0,1599079736940,1599079695002,8,36,False
72,5f50054e1034572e6687fe69,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079758655,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,4,3,close it up with two blues,6422,65123,chatMessage,False,0,1599079753703,1599079695002,6,26,False
73,5f5005601034572e6687fe6c,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079776373,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,6,3,a blue ion the center of the right most tick,11284,82846,chatMessage,False,0,1599079766564,1599079695002,10,44,False
74,5f5005751034572e6687fe6e,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079797779,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,8,3,two reds stack on top on the left side,12049,104253,chatMessage,False,0,1599079787206,1599079695002,9,38,False
75,5f5005831034572e6687fe71,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079811983,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10,10,3,a blue hanging over to the right,6874,118456,chatMessage,False,0,1599079806584,1599079695002,7,32,False
76,5f50059f1034572e6687fe74,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079839316,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,0,3,a red two squares over of the left tick,15888,15888,chatMessage,False,0,1599079824904,1599079824904,9,39,False
77,5f5005af1034572e6687fe76,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079855207,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,2,3,same on the opposite side,6261,31773,chatMessage,False,0,1599079850416,1599079824904,5,25,False
78,5f5005b91034572e6687fe78,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079865320,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,4,3,close it up with two blues,6864,41885,chatMessage,False,0,1599079859925,1599079824904,6,26,False
79,5f5005cd1034572e6687fe7b,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079885683,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,6,3,take a blue and place it to the right of right most tick mark,13772,62254,chatMessage,False,0,1599079873386,1599079824904,14,61,False
80,5f5005e21034572e6687fe7d,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079906931,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,8,3,another blue placed next to it on the left side,12820,83502,chatMessage,False,0,1599079895586,1599079824904,10,47,False
81,5f5005f01034572e6687fe7f,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079920011,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11,10,3,stack two reds on the left edge,8510,96581,chatMessage,False,0,1599079912975,1599079824904,7,31,False
4,5f5157de1034572e6687fee2,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166430852,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,0,0,"Red, in the 2nd square from the 2nd line~~~ Blue in the same square but in the first line~~~
",69714,69714,chatMessage,False,0,1599166360601,1599166360601,19,93,False
5,5f5158251034572e6687feed,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166501797,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,2,0,"Put the blue block, next to the red line, left half~~~
",31691,140638,chatMessage,False,0,1599166469548,1599166360601,11,55,False
6,5f5158631034572e6687fef8,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166563898,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,4,0,"Ok, another blue one next to the blue one~~~ And the same for the red, just above it~~~",31756,202751,chatMessage,False,0,1599166531596,1599166360601,18,87,False
7,5f5158e51034572e6687ff0b,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166693025,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,6,0,Place a red block in the 2nd square in the right half and a blue one in the 2nd square in 3rd line~~~,91601,331879,chatMessage,False,0,1599166600879,1599166360601,23,101,False
8,5f5159481034572e6687ff17,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166792955,33TIN5LC08AR0SCWGIINF77NWHD9Y6,L,Pi,0,8,0,"Great! Now, we are building an arch~~~ Place a blue in the 4th square, 3 line~~~ Red in 5th, 1 line",57405,431788,chatMessage,False,0,1599166734984,1599166360601,21,99,False
9,5f5159e81034572e6687ff28,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599166952064,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,0,0,"Place red block in 5th square, 1 line~~~ Add a blue, taking place 4th and 5th, 3 line~~~ ",90959,90959,chatMessage,False,0,1599166860559,1599166860559,19,89,False
10,5f515a591034572e6687ff3d,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599167065116,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,2,0,"Left half~~~ Place blue in 3 and 4, baseline and red in 3rd, 2nd line~~~",69277,203992,chatMessage,False,0,1599166995274,1599166860559,15,72,False
11,5f515aad1034572e6687ff4e,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599167149253,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,4,0,"Left half~~~ Place blue in 3 and 4, 6th line and red in 3rd, 4th line~~~",45198,288136,chatMessage,False,0,1599167103497,1599166860559,16,72,False
12,5f515b081034572e6687ff67,pilot4,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,1599167240324,33TIN5LC08AR0SCWGIINF77NWHD9Y6,C,Pi,1,6,0,"Right half~~~ Place blue in 2 and 3, 3rd line and red in 2nd, baseline~~~",40798,379095,chatMessage,False,0,1599167198856,1599166860559,15,73,False
