Unnamed: 0,_id,assignmentId,content,eventType,gameid,individualPracticeAttempts,iterationName,leftTarget,practice,repNum,rightTarget,time,timeElapsedInTrial,timeElapsedInTurn,trialNum,trialStartTime,turnNum,turnStartTime,word_count,char_count,flagged
63,5f58027e1034572e668805ec,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,L,False,2,Pi,1599603326916.0,61728,2791,7.0,1599603264893.0,10,1599603323830.0,3,9,False
64,5f5802941034572e668805f2,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 8 and 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,L,False,2,Pi,1599603348588.0,83397,6115,7.0,1599603264893.0,12,1599603342175.0,5,15,False
65,5f5802a41034572e668805f6,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 10 and 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,L,False,2,Pi,1599603364172.0,98981,5500,7.0,1599603264893.0,14,1599603358374.0,5,17,False
66,5f5802b51034572e668805ff,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 3 and 4,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603381584.0,5794,5794,8.0,1599603375492.0,0,1599603375492.0,5,15,False
67,5f5802bd1034572e66880606,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603389504.0,13718,2965,8.0,1599603375492.0,2,1599603386245.0,3,8,False
68,5f5802c31034572e6688060b,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603395744.0,19958,2658,8.0,1599603375492.0,4,1599603392792.0,3,8,False
69,5f5802cc1034572e6688060d,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 3 and 4,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603404392.0,28604,4452,8.0,1599603375492.0,6,1599603399644.0,5,15,False
70,5f5802d61034572e6688060f,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 8,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603414376.0,38589,5117,8.0,1599603375492.0,8,1599603408964.0,3,8,False
71,5f5802e01034572e66880612,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603424932.0,49144,3376,8.0,1599603375492.0,10,1599603421260.0,3,9,False
72,5f5802ea1034572e66880615,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 8 and 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603434647.0,58859,4292,8.0,1599603375492.0,12,1599603430059.0,5,15,False
73,5f5802f61034572e66880617,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 10 and 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,2,Pi,1599603446012.0,70224,5302,8.0,1599603375492.0,14,1599603440414.0,5,17,False
74,5f5803051034572e6688061b,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 2,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603461116.0,4810,4810,9.0,1599603456008.0,0,1599603456008.0,3,8,False
75,5f58030b1034572e6688061e,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 5,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603467956.0,11651,3108,9.0,1599603456008.0,2,1599603464551.0,3,8,False
76,5f5803171034572e66880625,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 2 and 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603479236.0,22930,5794,9.0,1599603456008.0,4,1599603473144.0,5,15,False
77,5f5803201034572e6688062a,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 4 and 5,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603488548.0,32244,5458,9.0,1599603456008.0,6,1599603482794.0,5,15,False
78,5f5803301034572e66880631,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 9 and 10,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603504652.0,48346,12244,9.0,1599603456008.0,8,1599603492110.0,5,16,False
79,5f58033f1034572e66880634,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603519032.0,62726,2784,9.0,1599603456008.0,10,1599603515950.0,3,8,False
80,5f5803481034572e66880636,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603528081.0,71778,4292,9.0,1599603456008.0,12,1599603523494.0,3,8,False
81,5f5803521034572e66880639,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 9 and 10,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,C,1599603538056.0,81751,6446,9.0,1599603456008.0,14,1599603531313.0,5,16,False
82,5f5803631034572e66880645,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 3 and 4,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603555244.0,6532,6532,10.0,1599603548412.0,0,1599603548412.0,5,15,False
83,5f58036f1034572e66880647,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603567500.0,18789,3300,10.0,1599603548412.0,2,1599603563901.0,3,8,False
84,5f5803781034572e66880649,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603576217.0,27510,4040,10.0,1599603548412.0,4,1599603571882.0,3,8,False
85,5f5803801034572e6688064b,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 3 and 4,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603584564.0,35853,4421,10.0,1599603548412.0,6,1599603579844.0,5,15,False
86,5f58038e1034572e6688064e,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 8 and 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603598884.0,50176,9301,10.0,1599603548412.0,8,1599603589287.0,5,15,False
87,5f58039c1034572e66880653,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 10 and 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603612976.0,64267,4599,10.0,1599603548412.0,10,1599603608080.0,5,17,False
88,5f5803a41034572e66880657,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 8,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603620820.0,72113,2847,10.0,1599603548412.0,12,1599603617678.0,3,8,False
89,5f5803ad1034572e66880659,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 8,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,C,False,3,L,1599603629364.0,80654,3068,10.0,1599603548412.0,14,1599603625998.0,3,8,False
90,5f5803bb1034572e6688065c,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 2,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603643524.0,4737,4737,11.0,1599603638489.0,0,1599603638489.0,3,8,False
91,5f5803c21034572e6688065f,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 5,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603650693.0,11905,3571,11.0,1599603638489.0,2,1599603646823.0,3,8,False
92,5f5803ce1034572e66880662,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 2 and 3,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603662577.0,23791,5018,11.0,1599603638489.0,4,1599603657262.0,5,15,False
93,5f5803d81034572e66880665,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 4 and 5,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603672844.0,34058,5279,11.0,1599603638489.0,6,1599603667268.0,5,15,False
94,5f5803e21034572e66880668,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 8 and 9,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603682880.0,44093,6052,11.0,1599603638489.0,8,1599603676530.0,5,15,False
95,5f5803f91034572e6688066e,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,blue on 10 and 11,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603705424.0,66637,5010,11.0,1599603638489.0,10,1599603700116.0,5,17,False
96,5f5804011034572e66880670,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 8,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603713972.0,75184,2959,11.0,1599603638489.0,12,1599603710714.0,3,8,False
97,5f58040c1034572e66880675,3QILPRALQ9VXAOP84O3YYVE59RJ8NJ,red on 8,chatMessage,9632-7cb9b1c5-1c5e-41e1-8c6d-3d2112772936,0.0,pilot4b,Pi,False,3,L,1599603724972.0,86185,2427,11.0,1599603638489.0,14,1599603722247.0,3,8,False
0,5f57ff531034572e668804dd,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"one horizontal on left side (red line center)
 and one vertical on right side ( left of red line)",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,horizontal,True,practice,vertical,1599602515510.0,83557,83556,,1599602432294.0,0,1599602432295.0,19,97,False
1,5f57ffaf1034572e668804f9,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"on left, large L shape~~~ red line in center of FOUR horizontal, FIVE vertical including the corner",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,0,Pi,1599602607392.0,41013,41013,0.0,1599602566719.0,0,1599602566719.0,17,99,False
2,5f5800641034572e66880531,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"each box counts as one in my counts
four horizontal, five vertical L shape
",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,0,C,1599602788146.0,52296,52296,1.0,1599602736190.0,0,1599602736190.0,13,75,False
3,5f5801131034572e6688056a,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"left side: one set horizontal, two sets vertical, one set on top of that
right: n shape,  3hx4wx3h
",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,0,Pi,1599602963492.0,81737,81737,2.0,1599602882091.0,0,1599602882091.0,18,99,False
4,5f5801d71034572e668805b1,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"left : 3 vertical, 4 horizontal, 3 vertical red line center
right: L shape, 4 horiztona, 5 vertical
",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,1,L,1599603159891.0,68965,68965,3.0,1599603091261.0,0,1599603091261.0,17,100,False
5,5f58028b1034572e668805ef,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"left - 3 vertical, 4 horizontal, 3 vertical GAP IN THE MIDDLE
right, 6 vertical 2 horizontal

",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,1,C,1599603339021.0,96110,96110,4.0,1599603243244.0,0,1599603243244.0,16,94,False
6,5f5802e91034572e66880614,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"left- two horizontal, 6 vertical and then two more on top of those six 
the shape is like this [
",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,1,L,1599603433650.0,35139,35139,5.0,1599603398844.0,0,1599603398844.0,20,97,False
7,5f5803601034572e66880644,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"LEFT - [ shape - one horizontal on bottom, then two on left side of that and another one horizontal",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,2,Pi,1599603552779.0,43952,43952,6.0,1599603509160.0,0,1599603509160.0,20,99,False
8,5f5803cf1034572e66880663,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"one horizontal red line center, TWO VERTICAL on left side top of that one then one horizontal on top",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,2,Pi,1599603663988.0,155160,38139,6.0,1599603509160.0,2,1599603626180.0,19,100,False
9,5f5804041034572e66880672,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,correct shape and size on right but it needs to be on the left and then I will explain the right nex,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,2,Pi,1599603716908.0,208078,15965,6.0,1599603509160.0,4,1599603701273.0,22,100,False
10,5f5804471034572e66880689,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,[ shape needs to to be moved to the LEFT side where you have the other shape,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,2,Pi,1599603783586.0,274756,27742,6.0,1599603509160.0,6,1599603756174.0,17,76,False
11,5f5804801034572e66880691,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"LEFT SIDE-
Large L shape
two horizontal (red line center)
two vertical stacked on the horizontal",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,Pi,1599603840597.0,39211,39211,7.0,1599603801715.0,0,1599603801715.0,13,96,False
12,5f5805011034572e668806af,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"LARGE L SHAPE!!!!
|
|
 _ _ _ _",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,Pi,1599603969142.0,167756,64911,7.0,1599603801715.0,2,1599603904560.0,7,30,False
13,5f5805551034572e668806c3,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"look at red line~~~~~~~~~ from there~~~~~~~~~ FOUR boxes (two blues)
then TWO vertical on top (two reds) make L ",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,Pi,1599604053982.0,252595,49990,7.0,1599603801715.0,4,1599604004320.0,19,112,False
14,5f5805931034572e668806d4,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"again L shape on left
put one blue to the left of red, one blue to right
then left stack two red",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604115055.0,44312,44312,8.0,1599604071070.0,0,1599604071070.0,20,96,False
15,5f5805cf1034572e668806e3,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,on the LEFT RED LINE~~~ PUT TWO BLUE  with small line in center then stack two RED verticals on top,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604175195.0,104448,46539,8.0,1599604071070.0,2,1599604128979.0,21,99,False
16,5f5805e21034572e668806ec,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,LARGE L SHAPE!!!!!!!! HOW HARD IS IT!?!?!,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604194915.0,124172,16072,8.0,1599604071070.0,4,1599604179170.0,7,41,False
17,5f5806121034572e668806fd,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,dont stack the blue!!!!! put them next to eachother!!!!!!!!!!!!!!!,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604242517.0,171774,14378,8.0,1599604071070.0,6,1599604228466.0,9,66,False
18,5f58062a1034572e66880705,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,OK JUST MOVE ON,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604266383.0,195633,5752,8.0,1599604071070.0,8,1599604260951.0,4,15,False
19,5f58064a1034572e6688070b,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,you already messed it up on the left~~~~~~~~~ but on the right i'll try~~~~~~ send it back so i can type it ou,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604298821.0,228074,20902,8.0,1599604071070.0,10,1599604278242.0,23,110,False
20,5f58069a1034572e66880724,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,ONE blue box with red line center then on the LEFT box stack two RED then one more blue on the top,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,L,False,2,C,1599604378838.0,308093,40939,8.0,1599604071070.0,12,1599604338224.0,22,98,False
21,5f5806df1034572e66880731,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"RIGHT SIDE-
one blue red line center
stack two red on the left side of blue, one more blue on top

[",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,3,C,1599604447148.0,50446,50446,9.0,1599604397019.0,0,1599604397019.0,19,100,False
22,5f5807441034572e66880747,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"ok good, now on the left~~~ Start at the red line skip one row and place a red vertical on BOTH sides",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,3,C,1599604548936.0,152240,54675,9.0,1599604397019.0,2,1599604494584.0,22,101,False
23,5f5807921034572e6688075c,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,perfect~~~ now place two of the blues on top of those to connect them and it's complete,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,3,C,1599604626543.0,229847,18020,9.0,1599604397019.0,4,1599604608846.0,17,87,False
24,5f5807ca1034572e6688076b,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,ok now on the left side we are going to do the same thing we just did on the left side last time |-|,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,3,L,1599604682563.0,30328,30328,10.0,1599604652549.0,0,1599604652549.0,24,100,False
25,5f5808131034572e6688077c,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,"right side is a large L shape
two blues next to eachother with red line center",chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,Pi,False,3,L,1599604755000.0,102771,33453,10.0,1599604652549.0,2,1599604721867.0,15,78,False
26,5f5808621034572e6688078e,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,right side the same thing with the L shape again and the left side is the [ shape~~~ can explain if ne,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,3,L,1599604834628.0,25395,25395,11.0,1599604809545.0,0,1599604809545.0,22,102,False
27,5f5808951034572e6688079d,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,one blue with red line center then stack two reds on the left side of the red line then one blue top,chatMessage,4707-961944fa-e708-42f9-b799-7f154252d87a,1.0,pilot4b,C,False,3,L,1599604885904.0,76676,27939,11.0,1599604809545.0,2,1599604858282.0,22,100,False
0,5f5804031034572e66880671,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"3rd row from left, place vertical block",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,vertical,True,practice,horizontal,1599603715602.0,49107,49106,,1599603665939.0,0,1599603665939.0,7,39,False
1,5f5804291034572e6688067e,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"On the right side where the red line is, place a horizontal bar in the middle~~~",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,vertical,True,practice,horizontal,1599603753842.0,87346,26743,,1599603665939.0,2,1599603726542.0,16,80,False
2,5f5804591034572e6688068e,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Place horizontal in the middle of the left red line~~~,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603801101.0,25334,25334,0.0,1599603775205.0,0,1599603775205.0,10,54,False
3,5f58047c1034572e66880690,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Place vertical on the 3rd row from left,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603836221.0,60455,17464,0.0,1599603775205.0,2,1599603818196.0,8,39,False
4,5f5804931034572e66880694,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Place another vertical on top of that,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603859382.0,83617,11502,0.0,1599603775205.0,4,1599603847320.0,7,37,False
5,5f5804b61034572e66880699,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"Place a horizontal on top of that, with it facing to the right",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603894193.0,118426,29843,0.0,1599603775205.0,6,1599603863788.0,13,62,False
6,5f5804d91034572e668806a4,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Place vertical 2nd from far right,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603929674.0,153907,18877,0.0,1599603775205.0,8,1599603910235.0,6,33,False
7,5f5805001034572e668806ae,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Vertical 5th from far right,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599603968481.0,192715,18984,0.0,1599603775205.0,10,1599603948936.0,5,27,False
8,5f58052b1034572e668806b9,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Now form a bridge between the two gaps~~~,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,C,False,0,Pi,1599604011298.0,235532,24430,0.0,1599603775205.0,12,1599603986307.0,8,41,False
9,5f5805591034572e668806c4,3WLEIWSYHSHUED18L9ZKJK461FIH2G,horizontal 2nd and 3rd boxes from left,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604057651.0,31718,31718,1.0,1599604025370.0,0,1599604025370.0,7,38,False
10,5f5805721034572e668806ca,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical 2nd box from left,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604082098.0,56163,10033,1.0,1599604025370.0,2,1599604071500.0,5,26,False
11,5f5805831034572e668806d1,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical again on top of that,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604099983.0,74048,8730,1.0,1599604025370.0,4,1599604090688.0,6,29,False
12,5f58059e1034572e668806d7,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"horiztonal beside the other one, boxes 4 and 5 from left",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604126993.0,101058,21431,1.0,1599604025370.0,6,1599604104997.0,11,56,False
13,5f5805b61034572e668806da,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical 2nd from right,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604150466.0,124532,10151,1.0,1599604025370.0,8,1599604139751.0,4,23,False
14,5f5805c91034572e668806e2,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical 5th from right,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604169090.0,143154,10278,1.0,1599604025370.0,10,1599604158246.0,4,23,False
15,5f5805db1034572e668806e7,3WLEIWSYHSHUED18L9ZKJK461FIH2G,Bridge the two again,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,Pi,1599604187800.0,161864,6772,1.0,1599604025370.0,12,1599604180462.0,4,20,False
16,5f5805fd1034572e668806f2,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"The left red line, a horizontal on each side of it",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604221772.0,22613,22613,2.0,1599604198591.0,0,1599604198591.0,11,50,False
17,5f58061b1034572e668806ff,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical second from left,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604251962.0,52807,15714,2.0,1599604198591.0,2,1599604235684.0,4,25,False
18,5f5806591034572e6688070e,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical on top of 2nd from left,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604313706.0,114549,8033,2.0,1599604198591.0,4,1599604305107.0,7,32,False
19,5f58066f1034572e66880716,3WLEIWSYHSHUED18L9ZKJK461FIH2G,horizontal middle of right red line,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604335876.0,136717,15425,2.0,1599604198591.0,6,1599604319883.0,6,35,False
20,5f5806991034572e66880723,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical forth from right,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604377916.0,178756,8055,2.0,1599604198591.0,8,1599604369292.0,4,25,False
21,5f5806af1034572e6688072a,3WLEIWSYHSHUED18L9ZKJK461FIH2G,vertical again on top of that,chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604399891.0,200732,7735,2.0,1599604198591.0,10,1599604391588.0,6,29,False
22,5f5806c81034572e6688072d,3WLEIWSYHSHUED18L9ZKJK461FIH2G,"horizontal on that pointing right, boxes 3 and 4",chatMessage,9538-6724d3df-3134-4888-8fa3-1ac1151dbb6e,2.0,pilot4b,L,False,0,C,1599604424389.0,225226,21472,2.0,1599604198591.0,12,1599604402345.0,9,48,False
